id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
768,1,left,27/08/2025 23:52:17,12/3,0/0/1,12 3 17 15,10,12/3 12/4 12/5 13/5,11/13 10/13 9/13,600,2/3,True
769,1,left,27/08/2025 23:52:18,11/3,-1/0/0,11 3 18 15,10,11/3 12/3 12/4 12/5,12/13 11/13 10/13,600,2/3,False
770,1,left,27/08/2025 23:52:18,10/3,-1/0/0,10 3 19 15,10,10/3 11/3 12/3 12/4,13/13 12/13 11/13,600,2/3,False
771,1,left,27/08/2025 23:52:18,9/3,-1/0/0,9 3 20 15,10,9/3 10/3 11/3 12/3,14/13 13/13 12/13,600,2/3,False
772,1,left,27/08/2025 23:52:18,8/3,-1/0/0,8 3 21 15,10,8/3 9/3 10/3 11/3,15/13 14/13 13/13,600,2/3,False
773,1,left,27/08/2025 23:52:18,7/3,-1/0/0,7 3 22 15,10,7/3 8/3 9/3 10/3,16/13 15/13 14/13,600,2/3,False
774,1,left,27/08/2025 23:52:19,6/3,-1/0/0,6 3 23 15,10,6/3 7/3 8/3 9/3,17/13 16/13 15/13,600,2/3,False
775,1,left,27/08/2025 23:52:19,5/3,-1/0/0,5 3 24 15,10,5/3 6/3 7/3 8/3,18/13 17/13 16/13,600,2/3,False
776,1,left,27/08/2025 23:52:19,4/3,-1/0/0,4 3 25 15,10,4/3 5/3 6/3 7/3,19/13 18/13 17/13,600,2/3,True
777,1,left,27/08/2025 23:52:19,3/3,-1/0/0,3 3 26 15,10,3/3 4/3 5/3 6/3,20/13 19/13 18/13,600,2/3,True
778,1,down,27/08/2025 23:52:19,2/3,-1/0/0,2 3 27 15,10,2/3 3/3 4/3,21/13 20/13 19/13,700,26/17,True
779,1,down,27/08/2025 23:52:20,2/4,0/0/-1,2 4 27 14,10,2/4 2/3 3/3 4/3 5/3,22/13 21/13 20/13,700,26/17,False
780,1,down,27/08/2025 23:52:20,2/5,0/0/-1,2 5 27 13,10,2/5 2/4 2/3 3/3 4/3,23/13 22/13 21/13,700,26/17,False
781,1,down,27/08/2025 23:52:20,2/6,0/0/-1,2 6 27 12,10,2/6 2/5 2/4 2/3 3/3,24/13 23/13 22/13,700,26/17,False
782,1,down,27/08/2025 23:52:20,2/7,0/0/-1,2 7 27 11,10,2/7 2/6 2/5 2/4 2/3,24/14 24/13 23/13,700,26/17,False
783,1,down,27/08/2025 23:52:20,2/8,0/0/-1,2 8 27 10,10,2/8 2/7 2/6 2/5 2/4,24/15 24/14 24/13,700,26/17,False
784,1,down,27/08/2025 23:52:21,2/9,0/0/-1,2 9 27 9,10,2/9 2/8 2/7 2/6 2/5,24/16 24/15 24/14,700,26/17,False
785,1,right,27/08/2025 23:52:21,2/10,0/0/-1,2 10 27 8,10,2/10 2/9 2/8 2/7 2/6,24/17 24/16 24/15,700,26/17,False
