id,weight:float,answer:direction,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
1015,1,left,15/17,-1/0/0,15 17 14 1,10,15/17 16/17 17/17 18/17,8/7 7/7 7/8,300,24/10,False
1016,1,up,14/17,-1/0/0,14 17 15 1,10,14/17 15/17 16/17 17/17 18/17 19/17,9/7 8/7 7/7,300,24/10,False
1017,1,up,14/16,0/0/1,14 16 15 2,10,14/16 14/17 15/17 16/17 17/17 18/17,10/7 9/7 8/7,300,24/10,False
1018,1,right,14/15,0/0/1,14 15 15 3,10,14/15 14/16 14/17 15/17 16/17 17/17,11/7 10/7 9/7,300,24/10,False
1019,1,right,15/15,1/0/0,15 15 14 3,10,15/15 14/15 14/16 14/17 15/17 16/17,12/7 11/7 10/7,300,24/10,False
1020,1,right,16/15,1/0/0,16 15 13 3,10,16/15 15/15 14/15 14/16 14/17 15/17,13/7 12/7 11/7,300,24/10,False
1021,1,right,17/15,1/0/0,17 15 12 3,10,17/15 16/15 15/15 14/15 14/16 14/17,13/8 13/7 12/7,300,24/10,False
1022,1,right,18/15,1/0/0,18 15 11 3,10,18/15 17/15 16/15 15/15 14/15 14/16,13/9 13/8 13/7,300,24/10,False
1023,1,right,19/15,1/0/0,19 15 10 3,10,19/15 18/15 17/15 16/15 15/15 14/15,13/10 13/9 13/8,300,24/10,False
1024,1,right,20/15,1/0/0,20 15 9 3,10,20/15 19/15 18/15 17/15 16/15 15/15,12/10 13/10 13/9,300,24/10,False
1025,1,right,21/15,1/0/0,21 15 8 3,10,21/15 20/15 19/15 18/15 17/15 16/15,11/10 12/10 13/10,300,24/10,False
1026,1,right,22/15,1/0/0,22 15 7 3,10,22/15 21/15 20/15 19/15 18/15 17/15,10/10 11/10 12/10,300,24/10,False
1027,1,right,23/15,1/0/0,23 15 6 3,10,23/15 22/15 21/15 20/15 19/15 18/15,10/11 10/10 11/10,300,24/10,False
1028,1,right,24/15,1/0/0,24 15 5 3,10,24/15 23/15 22/15 21/15 20/15 19/15,10/12 10/11 10/10,300,24/10,False
1029,1,up,25/15,1/0/0,25 15 4 3,10,25/15 24/15 23/15 22/15 21/15 20/15,11/12 10/12 10/11,300,24/10,True
1030,1,up,25/14,0/0/1,25 14 4 4,10,25/14 25/15 24/15 23/15 22/15 21/15,12/12 11/12 10/12,300,24/10,False
1031,1,up,25/13,0/0/1,25 13 4 5,10,25/13 25/14 25/15 24/15 23/15 22/15,13/12 12/12 11/12,300,24/10,False
1032,1,up,25/12,0/0/1,25 12 4 6,10,25/12 25/13 25/14 25/15 24/15 23/15,14/12 13/12 12/12,300,24/10,False
1033,1,left,25/11,0/0/1,25 11 4 7,10,25/11 25/12 25/13 25/14 25/15 24/15,15/12 14/12 13/12,300,24/10,False
1034,1,left,24/11,-1/0/0,24 11 5 7,10,24/11 25/11 25/12 25/13 25/14 25/15,16/12 15/12 14/12,300,24/10,False
1035,1,up,23/11,-1/0/0,23 11 6 7,10,23/11 24/11 25/11 25/12 25/13 25/14,17/12 16/12 15/12,300,24/10,False
1036,1,up,23/10,0/0/1,23 10 6 8,10,23/10 23/11 24/11 25/11 25/12 25/13,18/12 17/12 16/12,300,24/10,False
1037,1,up,23/9,0/0/1,23 9 6 9,10,23/9 23/10 23/11 24/11 25/11 25/12,19/12 18/12 17/12,300,24/10,False
1038,1,up,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 23/10 23/11 24/11 25/11,20/12 19/12 18/12,300,24/10,False
1039,1,left,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9 23/10 23/11 24/11,21/12 20/12 19/12,300,24/10,False
1040,1,left,20/9,-1/0/0,20 9 9 9,10,20/9 21/9 22/9 23/9 23/10 23/11,22/12 21/12 20/12,300,24/10,False
1041,1,left,19/9,-1/0/0,19 9 10 9,10,19/9 20/9 21/9 22/9 23/9 23/10,23/12 22/12 21/12,300,24/10,False
1042,1,left,18/9,-1/0/0,18 9 11 9,10,18/9 19/9 20/9 21/9 22/9 23/9,24/12 23/12 22/12,300,24/10,False
1043,1,down,17/9,-1/0/0,17 9 12 9,10,17/9 18/9 19/9 20/9 21/9 22/9,25/12 24/12 23/12,300,24/10,False
1044,1,right,17/10,0/0/-1,17 10 12 8,10,17/10 17/9 18/9 19/9 20/9 21/9,26/12 25/12 24/12,300,24/10,False
1045,1,right,18/10,1/0/0,18 10 11 8,10,18/10 17/10 17/9 18/9 19/9 20/9,27/12 26/12 25/12,300,24/10,False
1046,1,right,19/10,1/0/0,19 10 10 8,10,19/10 18/10 17/10 17/9 18/9 19/9,28/12 27/12 26/12,300,24/10,False
1047,1,right,20/10,1/0/0,20 10 9 8,10,20/10 19/10 18/10 17/10 17/9 18/9,28/11 28/12 27/12,300,24/10,False
1048,1,right,21/10,1/0/0,21 10 8 8,10,21/10 20/10 19/10 18/10 17/10 17/9,28/10 28/11 28/12,300,24/10,False
1049,1,right,22/10,1/0/0,22 10 7 8,10,22/10 21/10 20/10 19/10 18/10 17/10,28/9 28/10 28/11,300,24/10,False
1050,1,right,23/10,1/0/0,23 10 6 8,10,23/10 22/10 21/10 20/10 19/10 18/10,28/8 28/9 28/10,300,24/10,False
1051,1,right,24/10,1/0/0,24 10 5 8,10,24/10 23/10 22/10 21/10 20/10,28/7 28/8 28/9,400,25/6,False
1052,1,right,25/10,1/0/0,25 10 4 8,10,25/10 24/10 23/10 22/10 21/10 20/10 19/10,27/7 28/7 28/8,400,25/6,True
1053,1,right,26/10,1/0/0,26 10 3 8,10,26/10 25/10 24/10 23/10 22/10 21/10 20/10,26/7 27/7 28/7,400,25/6,True
1054,1,right,27/10,1/0/0,27 10 2 8,10,27/10 26/10 25/10 24/10 23/10 22/10 21/10,25/7 26/7 27/7,400,25/6,True
1055,1,right,28/10,1/0/0,28 10 1 8,10,28/10 27/10 26/10 25/10 24/10 23/10 22/10,25/6 25/7,400,6/16,True
1056,1,right,29/10,-1/0/0,29 10 0 8,10,26/9 27/9 28/9,4/9 3/9 2/9,200,8/5,True
1057,1,right,25/9,-1/0/0,25 9 4 9,10,25/9 26/9 27/9,5/9 4/9 3/9,200,8/5,False
1058,1,right,24/9,-1/0/0,24 9 5 9,10,24/9 25/9 26/9,6/9 5/9 4/9,200,8/5,False
1059,1,right,23/9,-1/0/0,23 9 6 9,10,23/9 24/9 25/9,7/9 6/9 5/9,200,8/5,False
1060,1,right,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 24/9,8/9 7/9 6/9,200,8/5,False
1061,1,right,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9,8/8 8/9 7/9,200,8/5,False
1062,1,right,20/9,-1/0/0,20 9 9 9,10,20/9 21/9 22/9,8/7 8/8 8/9,200,8/5,False
1063,1,right,19/9,-1/0/0,19 9 10 9,10,19/9 20/9 21/9,8/6 8/7 8/8,200,8/5,False
1064,1,right,18/9,-1/0/0,18 9 11 9,10,18/9 19/9 20/9,9/6 8/6 8/7,200,8/5,False
1065,1,right,17/9,-1/0/0,17 9 12 9,10,17/9 18/9 19/9,10/6 9/6 8/6,200,8/5,False
1066,1,right,16/9,-1/0/0,16 9 13 9,10,16/9 17/9 18/9,10/5 10/6 9/6,200,8/5,False
1067,1,right,15/9,-1/0/0,15 9 14 9,10,15/9 16/9 17/9,9/5 10/5 10/6,200,8/5,False
1068,1,right,14/9,-1/0/0,14 9 15 9,10,14/9 15/9 16/9,8/5 9/5,200,27/12,False
1069,1,right,13/9,-1/0/0,13 9 16 9,10,13/9 14/9 15/9,7/5 8/5 9/5 10/5,200,27/12,False
1070,1,right,12/9,-1/0/0,12 9 17 9,10,12/9 13/9 14/9,7/6 7/5 8/5 9/5,200,27/12,False
1071,1,right,11/9,-1/0/0,11 9 18 9,10,11/9 12/9 13/9,7/7 7/6 7/5 8/5,200,27/12,False
1072,1,right,10/9,-1/0/0,10 9 19 9,10,10/9 11/9 12/9,7/8 7/7 7/6 7/5,200,27/12,False
1073,1,right,9/9,-1/0/0,9 9 20 9,10,9/9 10/9 11/9,7/9 7/8 7/7 7/6,200,27/12,True
1074,1,right,8/9,-1/0/0,8 9 21 9,10,8/9 9/9 10/9,7/10 7/9 7/8 7/7,200,27/12,True
