id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
0,1,left,27/08/2025 18:39:13,0/0,-1/0/0,0 0 29 18,10,26/9 27/9 28/9,3/9 2/9 1/9,0,22/10,True
1,1,left,27/08/2025 18:39:14,25/9,-1/0/0,25 9 4 9,10,25/9 26/9 27/9,4/9 3/9 2/9,0,22/10,False
2,1,left,27/08/2025 18:39:14,24/9,-1/0/0,24 9 5 9,10,24/9 25/9 26/9,5/9 4/9 3/9,0,22/10,False
3,1,left,27/08/2025 18:39:14,23/9,-1/0/0,23 9 6 9,10,23/9 24/9 25/9,6/9 5/9 4/9,0,22/10,False
4,1,left,27/08/2025 18:39:15,22/9,-1/0/0,22 9 7 9,10,22/9 23/9 24/9,7/9 6/9 5/9,0,22/10,False
5,1,left,27/08/2025 18:39:15,21/9,-1/0/0,21 9 8 9,10,21/9 22/9 23/9,8/9 7/9 6/9,0,22/10,False
6,1,left,27/08/2025 18:39:15,20/9,-1/0/0,20 9 9 9,10,20/9 21/9 22/9,9/9 8/9 7/9,0,22/10,False
7,1,down,27/08/2025 18:39:15,19/9,-1/0/0,19 9 10 9,10,19/9 20/9 21/9,10/9 9/9 8/9,0,22/10,False
8,1,down,27/08/2025 18:39:15,19/10,0/0/-1,19 10 10 8,10,19/10 19/9 20/9,11/9 10/9 9/9,0,22/10,False
9,1,right,27/08/2025 18:39:16,19/11,0/0/-1,19 11 10 7,10,19/11 19/10 19/9,12/9 11/9 10/9,0,22/10,False
10,1,right,27/08/2025 18:39:16,20/11,1/0/0,20 11 9 7,10,20/11 19/11 19/10,13/9 12/9 11/9,0,22/10,False
11,1,right,27/08/2025 18:39:16,21/11,1/0/0,21 11 8 7,10,21/11 20/11 19/11,14/9 13/9 12/9,0,22/10,False
12,1,up,27/08/2025 18:39:16,22/11,1/0/0,22 11 7 7,10,22/11 21/11 20/11,15/9 14/9 13/9,0,22/10,False
13,1,up,27/08/2025 18:39:16,22/10,0/0/1,22 10 7 8,10,22/10 22/11,16/9 15/9 14/9,100,13/8,False
14,1,up,27/08/2025 18:39:17,22/9,0/0/1,22 9 7 9,10,22/9 22/10 22/11 21/11,17/9 16/9 15/9,100,13/8,False
15,1,up,27/08/2025 18:39:17,22/8,0/0/1,22 8 7 10,10,22/8 22/9 22/10 22/11,17/8 17/9 16/9,100,13/8,False
16,1,up,27/08/2025 18:39:17,22/7,0/0/1,22 7 7 11,10,22/7 22/8 22/9 22/10,17/7 17/8 17/9,100,13/8,False
17,1,up,27/08/2025 18:39:17,22/6,0/0/1,22 6 7 12,10,22/6 22/7 22/8 22/9,16/7 17/7 17/8,100,13/8,False
18,1,up,27/08/2025 18:39:17,22/5,0/0/1,22 5 7 13,10,22/5 22/6 22/7 22/8,15/7 16/7 17/7,100,13/8,True
19,1,up,27/08/2025 18:39:18,22/4,0/0/1,22 4 7 14,10,22/4 22/5 22/6 22/7,14/7 15/7 16/7,100,13/8,True
20,1,left,27/08/2025 18:39:18,22/3,0/0/1,22 3 7 15,10,22/3 22/4 22/5 22/6,13/7 14/7 15/7,100,13/8,True
21,1,left,27/08/2025 18:39:18,21/3,-1/0/0,21 3 8 15,10,21/3 22/3 22/4 22/5,13/8 13/7,100,11/8,False
22,1,left,27/08/2025 18:39:18,20/3,-1/0/0,20 3 9 15,10,20/3 21/3 22/3 22/4,13/9 13/8 13/7 14/7,100,11/8,False
23,1,left,27/08/2025 18:39:18,19/3,-1/0/0,19 3 10 15,10,19/3 20/3 21/3 22/3,13/10 13/9 13/8 13/7,100,11/8,False
24,1,left,27/08/2025 18:39:19,18/3,-1/0/0,18 3 11 15,10,18/3 19/3 20/3 21/3,13/11 13/10 13/9 13/8,100,11/8,False
25,1,left,27/08/2025 18:39:19,17/3,-1/0/0,17 3 12 15,10,17/3 18/3 19/3 20/3,12/11 13/11 13/10 13/9,100,11/8,False
26,1,left,27/08/2025 18:39:19,16/3,-1/0/0,16 3 13 15,10,16/3 17/3 18/3 19/3,11/11 12/11 13/11 13/10,100,11/8,False
27,1,left,27/08/2025 18:39:19,15/3,-1/0/0,15 3 14 15,10,15/3 16/3 17/3 18/3,10/11 11/11 12/11 13/11,100,11/8,False
28,1,left,27/08/2025 18:39:19,14/3,-1/0/0,14 3 15 15,10,14/3 15/3 16/3 17/3,10/10 10/11 11/11 12/11,100,11/8,False
29,1,left,27/08/2025 18:39:20,13/3,-1/0/0,13 3 16 15,10,13/3 14/3 15/3 16/3,10/9 10/10 10/11 11/11,100,11/8,False
30,1,left,27/08/2025 18:39:20,12/3,-1/0/0,12 3 17 15,10,12/3 13/3 14/3 15/3,10/8 10/9 10/10 10/11,100,11/8,False
31,1,left,27/08/2025 18:39:20,11/3,-1/0/0,11 3 18 15,10,11/3 12/3 13/3 14/3,11/8 10/8 10/9,100,21/9,False
32,1,left,27/08/2025 18:39:20,10/3,-1/0/0,10 3 19 15,10,10/3 11/3 12/3 13/3,12/8 11/8 10/8 10/9 10/10,100,21/9,False
33,1,left,27/08/2025 18:39:20,9/3,-1/0/0,9 3 20 15,10,9/3 10/3 11/3 12/3,13/8 12/8 11/8 10/8 10/9,100,21/9,False
34,1,down,27/08/2025 18:39:21,8/3,-1/0/0,8 3 21 15,10,8/3 9/3 10/3 11/3,14/8 13/8 12/8 11/8 10/8,100,21/9,False
35,1,down,27/08/2025 18:39:21,8/4,0/0/-1,8 4 21 14,10,8/4 8/3 9/3 10/3,15/8 14/8 13/8 12/8 11/8,100,21/9,False
36,1,down,27/08/2025 18:39:21,8/5,0/0/-1,8 5 21 13,10,8/5 8/4 8/3 9/3,16/8 15/8 14/8 13/8 12/8,100,21/9,False
37,1,down,27/08/2025 18:39:21,8/6,0/0/-1,8 6 21 12,10,8/6 8/5 8/4 8/3,17/8 16/8 15/8 14/8 13/8,100,21/9,False
38,1,down,27/08/2025 18:39:21,8/7,0/0/-1,8 7 21 11,10,8/7 8/6 8/5 8/4,18/8 17/8 16/8 15/8 14/8,100,21/9,False
39,1,down,27/08/2025 18:39:22,8/8,0/0/-1,8 8 21 10,10,8/8 8/7 8/6 8/5,19/8 18/8 17/8 16/8 15/8,100,21/9,False
40,1,down,27/08/2025 18:39:22,8/9,0/0/-1,8 9 21 9,10,8/9 8/8 8/7 8/6,20/8 19/8 18/8 17/8 16/8,100,21/9,False
41,1,down,27/08/2025 18:39:22,8/10,0/0/-1,8 10 21 8,10,8/10 8/9 8/8 8/7,21/8 20/8 19/8 18/8 17/8,100,21/9,False
42,1,down,27/08/2025 18:39:22,8/11,0/0/-1,8 11 21 7,10,8/11 8/10 8/9 8/8,21/9 21/8 20/8 19/8,100,6/8,False
43,1,down,27/08/2025 18:39:22,8/12,0/0/-1,8 12 21 6,10,8/12 8/11 8/10 8/9,21/10 21/9 21/8 20/8 19/8 18/8,100,6/8,False
44,1,down,27/08/2025 18:39:23,8/13,0/0/-1,8 13 21 5,10,8/13 8/12 8/11 8/10,22/10 21/10 21/9 21/8 20/8 19/8,100,6/8,True
45,1,down,27/08/2025 18:39:23,8/14,0/0/-1,8 14 21 4,10,8/14 8/13 8/12 8/11,23/10 22/10 21/10 21/9 21/8 20/8,100,6/8,True
46,1,down,27/08/2025 18:39:23,8/15,0/0/-1,8 15 21 3,10,8/15 8/14 8/13 8/12,23/9 23/10 22/10 21/10 21/9 21/8,100,6/8,True
47,1,right,27/08/2025 18:39:23,8/16,0/0/-1,8 16 21 2,10,8/16 8/15 8/14 8/13,23/8 23/9 23/10 22/10 21/10 21/9,100,6/8,True
48,1,right,27/08/2025 18:39:23,9/16,1/0/0,9 16 20 2,10,9/16 8/16 8/15 8/14,23/7 23/8 23/9 23/10 22/10 21/10,100,6/8,False
49,1,right,27/08/2025 18:39:24,10/16,1/0/0,10 16 19 2,10,10/16 9/16 8/16 8/15,23/6 23/7 23/8 23/9 23/10 22/10,100,6/8,False
50,1,right,27/08/2025 18:39:24,11/16,1/0/0,11 16 18 2,10,11/16 10/16 9/16 8/16,23/5 23/6 23/7 23/8 23/9 23/10,100,6/8,False
51,1,right,27/08/2025 18:39:24,12/16,1/0/0,12 16 17 2,10,12/16 11/16 10/16 9/16,23/4 23/5 23/6 23/7 23/8 23/9,100,6/8,False
52,1,right,27/08/2025 18:39:24,13/16,1/0/0,13 16 16 2,10,13/16 12/16 11/16 10/16,22/4 23/4 23/5 23/6 23/7 23/8,100,6/8,False
53,1,right,27/08/2025 18:39:24,14/16,1/0/0,14 16 15 2,10,14/16 13/16 12/16 11/16,21/4 22/4 23/4 23/5 23/6 23/7,100,6/8,False
54,1,right,27/08/2025 18:39:25,15/16,1/0/0,15 16 14 2,10,15/16 14/16 13/16 12/16,20/4 21/4 22/4 23/4 23/5 23/6,100,6/8,False
55,1,right,27/08/2025 18:39:25,16/16,1/0/0,16 16 13 2,10,16/16 15/16 14/16 13/16,19/4 20/4 21/4 22/4 23/4 23/5,100,6/8,False
56,1,right,27/08/2025 18:39:25,17/16,1/0/0,17 16 12 2,10,17/16 16/16 15/16 14/16,18/4 19/4 20/4 21/4 22/4 23/4,100,6/8,False
57,1,right,27/08/2025 18:39:25,18/16,1/0/0,18 16 11 2,10,18/16 17/16 16/16 15/16,17/4 18/4 19/4 20/4 21/4 22/4,100,6/8,False
58,1,right,27/08/2025 18:39:25,19/16,1/0/0,19 16 10 2,10,19/16 18/16 17/16 16/16,16/4 17/4 18/4 19/4 20/4 21/4,100,6/8,False
59,1,up,27/08/2025 18:39:26,20/16,1/0/0,20 16 9 2,10,20/16 19/16 18/16 17/16,15/4 16/4 17/4 18/4 19/4 20/4,100,6/8,False
60,1,up,27/08/2025 18:39:26,20/15,0/0/1,20 15 9 3,10,20/15 20/16 19/16 18/16,14/4 15/4 16/4 17/4 18/4 19/4,100,6/8,False
61,1,up,27/08/2025 18:39:26,20/14,0/0/1,20 14 9 4,10,20/14 20/15 20/16 19/16,13/4 14/4 15/4 16/4 17/4 18/4,100,6/8,False
62,1,up,27/08/2025 18:39:26,20/13,0/0/1,20 13 9 5,10,20/13 20/14 20/15 20/16,12/4 13/4 14/4 15/4 16/4 17/4,100,6/8,False
63,1,up,27/08/2025 18:39:26,20/12,0/0/1,20 12 9 6,10,20/12 20/13 20/14 20/15,11/4 12/4 13/4 14/4 15/4 16/4,100,6/8,False
64,1,up,27/08/2025 18:39:27,20/11,0/0/1,20 11 9 7,10,20/11 20/12 20/13 20/14,10/4 11/4 12/4 13/4 14/4 15/4,100,6/8,False
65,1,up,27/08/2025 18:39:27,20/10,0/0/1,20 10 9 8,10,20/10 20/11 20/12 20/13,9/4 10/4 11/4 12/4 13/4 14/4,100,6/8,False
66,1,up,27/08/2025 18:39:27,20/9,0/0/1,20 9 9 9,10,20/9 20/10 20/11 20/12,8/4 9/4 10/4 11/4 12/4 13/4,100,6/8,False
67,1,up,27/08/2025 18:39:27,20/8,0/0/1,20 8 9 10,10,20/8 20/9 20/10 20/11,7/4 8/4 9/4 10/4 11/4 12/4,100,6/8,False
68,1,up,27/08/2025 18:39:27,20/7,0/0/1,20 7 9 11,10,20/7 20/8 20/9 20/10,6/4 7/4 8/4 9/4 10/4 11/4,100,6/8,False
69,1,up,27/08/2025 18:39:28,20/6,0/0/1,20 6 9 12,10,20/6 20/7 20/8 20/9,6/5 6/4 7/4 8/4 9/4 10/4,100,6/8,False
70,1,up,27/08/2025 18:39:28,20/5,0/0/1,20 5 9 13,10,20/5 20/6 20/7 20/8,6/6 6/5 6/4 7/4 8/4 9/4,100,6/8,True
71,1,up,27/08/2025 18:39:28,20/4,0/0/1,20 4 9 14,10,20/4 20/5 20/6 20/7,6/7 6/6 6/5 6/4 7/4 8/4,100,6/8,True
72,1,left,27/08/2025 18:39:28,20/3,0/0/1,20 3 9 15,10,20/3 20/4 20/5 20/6,6/8 6/7 6/6 6/5 6/4,100,11/13,True
73,1,left,27/08/2025 18:39:28,19/3,-1/0/0,19 3 10 15,10,19/3 20/3 20/4 20/5,6/9 6/8 6/7 6/6 6/5 6/4 7/4,100,11/13,False
74,1,left,27/08/2025 18:39:29,18/3,-1/0/0,18 3 11 15,10,18/3 19/3 20/3 20/4,6/10 6/9 6/8 6/7 6/6 6/5 6/4,100,11/13,False
75,1,left,27/08/2025 18:39:29,17/3,-1/0/0,17 3 12 15,10,17/3 18/3 19/3 20/3,7/10 6/10 6/9 6/8 6/7 6/6 6/5,100,11/13,False
76,1,left,27/08/2025 18:39:29,16/3,-1/0/0,16 3 13 15,10,16/3 17/3 18/3 19/3,8/10 7/10 6/10 6/9 6/8 6/7 6/6,100,11/13,False
77,1,left,27/08/2025 18:39:29,15/3,-1/0/0,15 3 14 15,10,15/3 16/3 17/3 18/3,9/10 8/10 7/10 6/10 6/9 6/8 6/7,100,11/13,False
78,1,left,27/08/2025 18:39:29,14/3,-1/0/0,14 3 15 15,10,14/3 15/3 16/3 17/3,10/10 9/10 8/10 7/10 6/10 6/9 6/8,100,11/13,False
79,1,left,27/08/2025 18:39:30,13/3,-1/0/0,13 3 16 15,10,13/3 14/3 15/3 16/3,11/10 10/10 9/10 8/10 7/10 6/10 6/9,100,11/13,False
80,1,left,27/08/2025 18:39:30,12/3,-1/0/0,12 3 17 15,10,12/3 13/3 14/3 15/3,11/11 11/10 10/10 9/10 8/10 7/10 6/10,100,11/13,False
81,1,left,27/08/2025 18:39:30,11/3,-1/0/0,11 3 18 15,10,11/3 12/3 13/3 14/3,11/12 11/11 11/10 10/10 9/10 8/10 7/10,100,11/13,False
82,1,left,27/08/2025 18:39:30,10/3,-1/0/0,10 3 19 15,10,10/3 11/3 12/3 13/3,11/13 11/12 11/11 11/10 10/10 9/10,100,21/14,False
83,1,left,27/08/2025 18:39:30,9/3,-1/0/0,9 3 20 15,10,9/3 10/3 11/3 12/3,12/13 11/13 11/12 11/11 11/10 10/10 9/10 8/10,100,21/14,False
84,1,left,27/08/2025 18:39:31,8/3,-1/0/0,8 3 21 15,10,8/3 9/3 10/3 11/3,13/13 12/13 11/13 11/12 11/11 11/10 10/10 9/10,100,21/14,False
85,1,down,27/08/2025 18:39:31,7/3,-1/0/0,7 3 22 15,10,7/3 8/3 9/3 10/3,14/13 13/13 12/13 11/13 11/12 11/11 11/10 10/10,100,21/14,False
86,1,down,27/08/2025 18:39:31,7/4,0/0/-1,7 4 22 14,10,7/4 7/3 8/3 9/3,15/13 14/13 13/13 12/13 11/13 11/12 11/11 11/10,100,21/14,False
87,1,down,27/08/2025 18:39:31,7/5,0/0/-1,7 5 22 13,10,7/5 7/4 7/3 8/3,16/13 15/13 14/13 13/13 12/13 11/13 11/12 11/11,100,21/14,False
88,1,right,27/08/2025 18:39:31,7/6,0/0/-1,7 6 22 12,10,7/6 7/5 7/4 7/3,17/13 16/13 15/13 14/13 13/13 12/13 11/13 11/12,100,21/14,False
89,1,right,27/08/2025 18:39:32,8/6,1/0/0,8 6 21 12,10,8/6 7/6 7/5 7/4,18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13,100,21/14,False
90,1,right,27/08/2025 18:39:32,9/6,1/0/0,9 6 20 12,10,9/6 8/6 7/6 7/5,19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13,100,21/14,False
91,1,right,27/08/2025 18:39:32,10/6,1/0/0,10 6 19 12,10,10/6 9/6 8/6 7/6,20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13,100,21/14,False
92,1,right,27/08/2025 18:39:32,11/6,1/0/0,11 6 18 12,10,11/6 10/6 9/6 8/6,21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13,100,21/14,False
93,1,right,27/08/2025 18:39:32,12/6,1/0/0,12 6 17 12,10,12/6 11/6 10/6 9/6,21/14 21/13 20/13 19/13 18/13 17/13 16/13,100,4/9,False
94,1,right,27/08/2025 18:39:33,13/6,1/0/0,13 6 16 12,10,13/6 12/6 11/6 10/6,21/15 21/14 21/13 20/13 19/13 18/13 17/13 16/13 15/13,100,4/9,False
95,1,left,27/08/2025 18:39:33,14/6,1/0/0,14 6 15 12,10,14/6 13/6 12/6 11/6,20/15 21/15 21/14 21/13 20/13 19/13 18/13 17/13 16/13,100,4/9,False
96,1,left,27/08/2025 18:39:33,15/6,1/0/0,15 6 14 12,10,15/6 14/6 13/6 12/6,19/15 20/15 21/15 21/14 21/13 20/13 19/13 18/13 17/13,100,4/9,False
97,1,left,27/08/2025 18:39:33,16/6,1/0/0,16 6 13 12,10,16/6 15/6 14/6 13/6,18/15 19/15 20/15 21/15 21/14 21/13 20/13 19/13 18/13,100,4/9,False
98,1,down,27/08/2025 18:39:33,17/6,1/0/0,17 6 12 12,10,17/6 16/6 15/6 14/6,17/15 18/15 19/15 20/15 21/15 21/14 21/13 20/13 19/13,100,4/9,False
99,1,left,27/08/2025 18:39:34,17/7,0/0/-1,17 7 12 11,10,17/7 17/6 16/6 15/6,16/15 17/15 18/15 19/15 20/15 21/15 21/14 21/13 20/13,100,4/9,False
100,1,left,27/08/2025 18:39:34,16/7,-1/0/0,16 7 13 11,10,16/7 17/7 17/6 16/6,15/15 16/15 17/15 18/15 19/15 20/15 21/15 21/14 21/13,100,4/9,False
101,1,left,27/08/2025 18:39:34,15/7,-1/0/0,15 7 14 11,10,15/7 16/7 17/7 17/6,14/15 15/15 16/15 17/15 18/15 19/15 20/15 21/15 21/14,100,4/9,False
102,1,left,27/08/2025 18:39:34,14/7,-1/0/0,14 7 15 11,10,14/7 15/7 16/7 17/7,13/15 14/15 15/15 16/15 17/15 18/15 19/15 20/15 21/15,100,4/9,False
103,1,left,27/08/2025 18:39:34,13/7,-1/0/0,13 7 16 11,10,13/7 14/7 15/7 16/7,12/15 13/15 14/15 15/15 16/15 17/15 18/15 19/15 20/15,100,4/9,False
104,1,left,27/08/2025 18:39:35,12/7,-1/0/0,12 7 17 11,10,12/7 13/7 14/7 15/7,11/15 12/15 13/15 14/15 15/15 16/15 17/15 18/15 19/15,100,4/9,False
105,1,left,27/08/2025 18:39:35,11/7,-1/0/0,11 7 18 11,10,11/7 12/7 13/7 14/7,10/15 11/15 12/15 13/15 14/15 15/15 16/15 17/15 18/15,100,4/9,False
106,1,left,27/08/2025 18:39:35,10/7,-1/0/0,10 7 19 11,10,10/7 11/7 12/7 13/7,9/15 10/15 11/15 12/15 13/15 14/15 15/15 16/15 17/15,100,4/9,False
107,1,left,27/08/2025 18:39:35,9/7,-1/0/0,9 7 20 11,10,9/7 10/7 11/7 12/7,9/14 9/15 10/15 11/15 12/15 13/15 14/15 15/15 16/15,100,4/9,False
108,1,left,27/08/2025 18:39:35,8/7,-1/0/0,8 7 21 11,10,8/7 9/7 10/7 11/7,9/13 9/14 9/15 10/15 11/15 12/15 13/15 14/15 15/15,100,4/9,False
109,1,left,27/08/2025 18:39:36,7/7,-1/0/0,7 7 22 11,10,7/7 8/7 9/7 10/7,10/13 9/13 9/14 9/15 10/15 11/15 12/15 13/15 14/15,100,4/9,False
110,1,left,27/08/2025 18:39:36,6/7,-1/0/0,6 7 23 11,10,6/7 7/7 8/7 9/7,11/13 10/13 9/13 9/14 9/15 10/15 11/15 12/15 13/15,100,4/9,False
111,1,left,27/08/2025 18:39:36,5/7,-1/0/0,5 7 24 11,10,5/7 6/7 7/7 8/7,12/13 11/13 10/13 9/13 9/14 9/15 10/15 11/15 12/15,100,4/9,False
112,1,down,27/08/2025 18:39:36,4/7,-1/0/0,4 7 25 11,10,4/7 5/7 6/7 7/7,13/13 12/13 11/13 10/13 9/13 9/14 9/15 10/15 11/15,100,4/9,True
113,1,down,27/08/2025 18:39:36,4/8,0/0/-1,4 8 25 10,10,4/8 4/7 5/7 6/7,14/13 13/13 12/13 11/13 10/13 9/13 9/14 9/15 10/15,100,4/9,False
114,1,right,27/08/2025 18:39:37,4/9,0/0/-1,4 9 25 9,10,4/9 4/8 4/7,15/13 14/13 13/13 12/13 11/13 10/13 9/13 9/14 9/15,200,7/12,False
115,1,right,27/08/2025 18:39:37,5/9,1/0/0,5 9 24 9,10,5/9 4/9 4/8 4/7 5/7,16/13 15/13 14/13 13/13 12/13 11/13 10/13 9/13 9/14,200,7/12,False
116,1,right,27/08/2025 18:39:37,6/9,1/0/0,6 9 23 9,10,6/9 5/9 4/9 4/8 4/7,17/13 16/13 15/13 14/13 13/13 12/13 11/13 10/13 9/13,200,7/12,False
117,1,down,27/08/2025 18:39:37,7/9,1/0/0,7 9 22 9,10,7/9 6/9 5/9 4/9 4/8,18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13 10/13,200,7/12,False
118,1,down,27/08/2025 18:39:37,7/10,0/0/-1,7 10 22 8,10,7/10 7/9 6/9 5/9 4/9,19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13,200,7/12,False
119,1,down,27/08/2025 18:39:38,7/11,0/0/-1,7 11 22 7,10,7/11 7/10 7/9 6/9 5/9,20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13,200,7/12,False
120,1,right,27/08/2025 18:39:38,7/12,0/0/-1,7 12 22 6,10,7/12 7/11 7/10 7/9,21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13,300,12/8,False
121,1,right,27/08/2025 18:39:38,8/12,1/0/0,8 12 21 6,10,8/12 7/12 7/11 7/10 7/9 6/9,22/13 21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13,300,12/8,False
122,1,right,27/08/2025 18:39:38,9/12,1/0/0,9 12 20 6,10,9/12 8/12 7/12 7/11 7/10 7/9,23/13 22/13 21/13 20/13 19/13 18/13 17/13 16/13 15/13,300,12/8,False
123,1,right,27/08/2025 18:39:38,10/12,1/0/0,10 12 19 6,10,10/12 9/12 8/12 7/12 7/11 7/10,24/13 23/13 22/13 21/13 20/13 19/13 18/13 17/13 16/13,300,12/8,False
124,1,right,27/08/2025 18:39:39,11/12,1/0/0,11 12 18 6,10,11/12 10/12 9/12 8/12 7/12 7/11,24/12 24/13 23/13 22/13 21/13 20/13 19/13 18/13 17/13,300,12/8,False
125,1,up,27/08/2025 18:39:39,12/12,1/0/0,12 12 17 6,10,12/12 11/12 10/12 9/12 8/12 7/12,24/11 24/12 24/13 23/13 22/13 21/13 20/13 19/13 18/13,300,12/8,False
126,1,up,27/08/2025 18:39:39,12/11,0/0/1,12 11 17 7,10,12/11 12/12 11/12 10/12 9/12 8/12,24/10 24/11 24/12 24/13 23/13 22/13 21/13 20/13 19/13,300,12/8,False
127,1,up,27/08/2025 18:39:39,12/10,0/0/1,12 10 17 8,10,12/10 12/11 12/12 11/12 10/12 9/12,24/9 24/10 24/11 24/12 24/13 23/13 22/13 21/13 20/13,300,12/8,False
128,1,up,27/08/2025 18:39:39,12/9,0/0/1,12 9 17 9,10,12/9 12/10 12/11 12/12 11/12 10/12,24/8 24/9 24/10 24/11 24/12 24/13 23/13 22/13 21/13,300,12/8,False
129,1,up,27/08/2025 18:39:40,12/8,0/0/1,12 8 17 10,10,12/8 12/9 12/10 12/11 12/12,24/7 24/8 24/9 24/10 24/11 24/12 24/13 23/13 22/13,400,14/15,False
130,1,up,27/08/2025 18:39:40,12/7,0/0/1,12 7 17 11,10,12/7 12/8 12/9 12/10 12/11 12/12 11/12,23/7 24/7 24/8 24/9 24/10 24/11 24/12 24/13 23/13,400,14/15,False
131,1,up,27/08/2025 18:39:40,12/6,0/0/1,12 6 17 12,10,12/6 12/7 12/8 12/9 12/10 12/11 12/12,22/7 23/7 24/7 24/8 24/9 24/10 24/11 24/12 24/13,400,14/15,False
132,1,up,27/08/2025 18:39:40,12/5,0/0/1,12 5 17 13,10,12/5 12/6 12/7 12/8 12/9 12/10 12/11,21/7 22/7 23/7 24/7 24/8 24/9 24/10 24/11 24/12,400,14/15,True
133,1,left,27/08/2025 18:39:40,12/4,0/0/1,12 4 17 14,10,12/4 12/5 12/6 12/7 12/8 12/9 12/10,20/7 21/7 22/7 23/7 24/7 24/8 24/9 24/10 24/11,400,14/15,True
134,1,left,27/08/2025 18:39:41,11/4,-1/0/0,11 4 18 14,10,11/4 12/4 12/5 12/6 12/7 12/8 12/9,19/7 20/7 21/7 22/7 23/7 24/7 24/8 24/9 24/10,400,14/15,False
135,1,left,27/08/2025 18:39:41,10/4,-1/0/0,10 4 19 14,10,10/4 11/4 12/4 12/5 12/6 12/7 12/8,18/7 19/7 20/7 21/7 22/7 23/7 24/7 24/8 24/9,400,14/15,False
136,1,left,27/08/2025 18:39:41,9/4,-1/0/0,9 4 20 14,10,9/4 10/4 11/4 12/4 12/5 12/6 12/7,17/7 18/7 19/7 20/7 21/7 22/7 23/7 24/7 24/8,400,14/15,False
137,1,left,27/08/2025 18:39:41,8/4,-1/0/0,8 4 21 14,10,8/4 9/4 10/4 11/4 12/4 12/5 12/6,16/7 17/7 18/7 19/7 20/7 21/7 22/7 23/7 24/7,400,14/15,False
138,1,up,27/08/2025 18:39:41,7/4,-1/0/0,7 4 22 14,10,7/4 8/4 9/4 10/4 11/4 12/4 12/5,15/7 16/7 17/7 18/7 19/7 20/7 21/7 22/7 23/7,400,14/15,False
139,1,right,27/08/2025 18:39:42,7/3,0/0/1,7 3 22 15,10,7/3 7/4 8/4 9/4 10/4 11/4 12/4,14/7 15/7 16/7 17/7 18/7 19/7 20/7 21/7 22/7,400,14/15,True
140,1,right,27/08/2025 18:39:42,8/3,1/0/0,8 3 21 15,10,8/3 7/3 7/4 8/4 9/4 10/4 11/4,13/7 14/7 15/7 16/7 17/7 18/7 19/7 20/7 21/7,400,14/15,False
141,1,right,27/08/2025 18:39:42,9/3,1/0/0,9 3 20 15,10,9/3 8/3 7/3 7/4 8/4 9/4 10/4,12/7 13/7 14/7 15/7 16/7 17/7 18/7 19/7 20/7,400,14/15,False
142,1,right,27/08/2025 18:39:42,10/3,1/0/0,10 3 19 15,10,10/3 9/3 8/3 7/3 7/4 8/4 9/4,11/7 12/7 13/7 14/7 15/7 16/7 17/7 18/7 19/7,400,14/15,False
143,1,right,27/08/2025 18:39:42,11/3,1/0/0,11 3 18 15,10,11/3 10/3 9/3 8/3 7/3 7/4 8/4,11/8 11/7 12/7 13/7 14/7 15/7 16/7 17/7 18/7,400,14/15,False
144,1,right,27/08/2025 18:39:43,12/3,1/0/0,12 3 17 15,10,12/3 11/3 10/3 9/3 8/3 7/3 7/4,11/9 11/8 11/7 12/7 13/7 14/7 15/7 16/7 17/7,400,14/15,False
145,1,right,27/08/2025 18:39:43,13/3,1/0/0,13 3 16 15,10,13/3 12/3 11/3 10/3 9/3 8/3 7/3,11/10 11/9 11/8 11/7 12/7 13/7 14/7 15/7 16/7,400,14/15,False
146,1,right,27/08/2025 18:39:43,14/3,1/0/0,14 3 15 15,10,14/3 13/3 12/3 11/3 10/3 9/3 8/3,11/11 11/10 11/9 11/8 11/7 12/7 13/7 14/7 15/7,400,14/15,False
147,1,right,27/08/2025 18:39:43,15/3,1/0/0,15 3 14 15,10,15/3 14/3 13/3 12/3 11/3 10/3 9/3,11/12 11/11 11/10 11/9 11/8 11/7 12/7 13/7 14/7,400,14/15,False
148,1,right,27/08/2025 18:39:43,16/3,1/0/0,16 3 13 15,10,16/3 15/3 14/3 13/3 12/3 11/3 10/3,11/13 11/12 11/11 11/10 11/9 11/8 11/7 12/7 13/7,400,14/15,False
149,1,right,27/08/2025 18:39:44,17/3,1/0/0,17 3 12 15,10,17/3 16/3 15/3 14/3 13/3 12/3 11/3,11/14 11/13 11/12 11/11 11/10 11/9 11/8 11/7 12/7,400,14/15,False
